location,size,bhk,floors,furnishing,price
Kalibillod,500,1,2,Furnished,6370000
Kalibillod,500,1,1,Unfurnished,3070000
Kalibillod,600,1,3,Semi Furnished,6690000
Kalibillod,1000,2,Ground,Semi Furnished,5410000
Kalibillod,1500,3,4,Unfurnished,17570000
Kalibillod,1200,2,3,Unfurnished,11530000
Kalibillod,1200,3,4,Unfurnished,14060000
Kalibillod,600,1,2,Furnished,7650000
Kalibillod,1500,3,4,Furnished,31590000
Kalibillod,1200,3,Ground,Semi Furnished,6800000
Kalibillod,1500,3,2,Furnished,21030000
Kalibillod,500,1,Ground,Furnished,3170000
Kalibillod,500,1,Ground,Unfurnished,2320000
Kalibillod,750,2,2,Unfurnished,6020000
Kalibillod,500,1,2,Semi Furnished,4570000
Kalibillod,750,2,1,Semi Furnished,5630000
Kalibillod,1000,2,Ground,Furnished,6670000
Kalibillod,1200,3,1,Furnished,12600000
Kalibillod,1200,2,4,Furnished,24130000
Kalibillod,1200,3,2,Semi Furnished,12080000
Kalibillod,1500,2,1,Furnished,15040000
Kalibillod,1200,2,Ground,Unfurnished,5860000
Sudama Nagar,750,1,4,Unfurnished,12700000
Sudama Nagar,1500,3,2,Unfurnished,22990000
Sudama Nagar,500,1,Ground,Unfurnished,5470000
Sudama Nagar,1000,2,Ground,Semi Furnished,12000000
Sudama Nagar,1200,2,4,Unfurnished,21340000
Sudama Nagar,1500,2,4,Semi Furnished,30610000
Sudama Nagar,600,1,Ground,Unfurnished,6560000
Sudama Nagar,1500,2,1,Furnished,24940000
Sudama Nagar,600,1,1,Unfurnished,7460000
Sudama Nagar,750,2,3,Furnished,17510000
Sudama Nagar,500,1,1,Semi Furnished,6720000
Sudama Nagar,1200,2,4,Semi Furnished,24490000
Sudama Nagar,600,1,3,Unfurnished,9260000
Sudama Nagar,600,1,4,Unfurnished,10160000
Sudama Nagar,1000,3,4,Semi Furnished,21380000
Sudama Nagar,600,1,1,Semi Furnished,8060000
Sudama Nagar,1500,2,3,Furnished,35020000
Sudama Nagar,1000,1,2,Unfurnished,13930000
Sudama Nagar,1200,3,Ground,Semi Furnished,15090000
Sudama Nagar,1000,3,2,Semi Furnished,16980000
Sudama Nagar,600,1,2,Semi Furnished,9260000
Sudama Nagar,750,1,4,Furnished,19070000
Sudama Nagar,750,2,4,Semi Furnished,15300000
Sudama Nagar,1000,2,4,Furnished,26700000
Sudama Nagar,750,2,3,Semi Furnished,13730000
Sudama Nagar,500,1,4,Furnished,12720000
Sudama Nagar,1500,3,Ground,Furnished,20840000
Sudama Nagar,1500,2,3,Unfurnished,24310000
Sudama Nagar,1000,2,3,Furnished,23340000
Sudama Nagar,600,1,Ground,Semi Furnished,6860000
Sudama Nagar,1200,3,Ground,Furnished,16680000
Sudama Nagar,500,1,Ground,Furnished,6320000
Sukhliya,750,2,3,Furnished,21960000
Sukhliya,1500,3,Ground,Furnished,30160000
Sukhliya,1000,3,2,Semi Furnished,23190000
Sukhliya,1200,2,2,Unfurnished,24670000
Sukhliya,1200,2,2,Furnished,31100000
Sukhliya,600,1,4,Unfurnished,13550000
Sukhliya,1500,2,1,Unfurnished,28480000
Sukhliya,1000,1,Ground,Unfurnished,16580000
Sukhliya,1200,2,1,Unfurnished,22780000
Sukhliya,1500,3,Ground,Unfurnished,27360000
Sukhliya,750,1,3,Unfurnished,15810000
Sukhliya,500,1,1,Semi Furnished,9540000
Sukhliya,1200,3,Ground,Unfurnished,21890000
Sukhliya,1500,3,3,Furnished,46000000
Sukhliya,1500,2,4,Furnished,48950000
Sukhliya,600,1,Ground,Semi Furnished,10250000
Sukhliya,1000,3,4,Furnished,34190000
Sukhliya,500,1,4,Furnished,15540000
Sukhliya,1500,2,2,Semi Furnished,33200000
Sukhliya,1200,2,4,Semi Furnished,31600000
Sukhliya,1000,2,3,Semi Furnished,24240000
Sukhliya,600,1,1,Semi Furnished,11450000
Sukhliya,600,1,2,Semi Furnished,12650000
Sukhliya,1000,3,1,Unfurnished,19890000
Sukhliya,600,1,2,Furnished,14810000
Sukhliya,1200,2,2,Semi Furnished,26560000
Sukhliya,750,1,1,Furnished,16110000
Sukhliya,1500,2,3,Unfurnished,33200000
Sukhliya,600,1,3,Furnished,16730000
Sukhliya,500,1,Ground,Unfurnished,8290000
Sukhliya,1200,3,3,Unfurnished,27830000
Sukhliya,500,1,2,Semi Furnished,10540000
Singapore Township,750,1,1,Furnished,8860000
Singapore Township,1200,2,4,Unfurnished,16280000
Singapore Township,1000,1,2,Semi Furnished,11420000
Singapore Township,600,1,1,Semi Furnished,5650000
Singapore Township,1200,3,Ground,Semi Furnished,9790000
Singapore Township,1200,3,2,Semi Furnished,15070000
Singapore Township,500,1,Ground,Semi Furnished,3710000
Singapore Township,600,1,Ground,Furnished,5170000
Singapore Township,600,1,4,Furnished,12850000
Singapore Township,1000,3,1,Unfurnished,9260000
Singapore Township,750,1,Ground,Unfurnished,5190000
Singapore Township,1500,3,3,Semi Furnished,22140000
Singapore Township,1500,3,Ground,Unfurnished,11420000
Singapore Township,1200,3,Ground,Unfurnished,9130000
Singapore Township,750,2,Ground,Semi Furnished,5840000
Singapore Township,1200,2,3,Unfurnished,14390000
Singapore Township,500,1,Ground,Unfurnished,3460000
Singapore Township,1500,2,2,Furnished,23660000
Singapore Township,1000,2,2,Unfurnished,10420000
Singapore Township,1500,2,2,Semi Furnished,17990000
Singapore Township,600,1,3,Furnished,10930000
Singapore Township,600,1,Ground,Semi Furnished,4450000
Singapore Township,500,1,2,Semi Furnished,5710000
Singapore Township,600,1,4,Semi Furnished,9250000
Singapore Township,1500,2,4,Unfurnished,20350000
Singapore Township,500,1,1,Furnished,5910000
Singapore Township,500,1,2,Furnished,7510000
Singapore Township,750,1,2,Semi Furnished,8560000
Singapore Township,1000,2,3,Furnished,19130000
Singapore Township,1000,2,3,Unfurnished,11990000
Singapore Township,1000,1,1,Furnished,11820000
Singapore Township,750,1,3,Unfurnished,8560000
RRCAT,1200,2,4,Unfurnished,16370000
RRCAT,1500,2,2,Semi Furnished,18100000
RRCAT,1000,2,4,Furnished,22560000
RRCAT,1500,2,1,Unfurnished,13370000
RRCAT,1200,2,3,Unfurnished,14480000
RRCAT,1200,2,2,Unfurnished,12590000
RRCAT,750,1,1,Semi Furnished,7120000
RRCAT,750,2,Ground,Unfurnished,5500000
RRCAT,500,1,4,Furnished,10740000
RRCAT,1000,1,3,Furnished,18290000
RRCAT,600,1,3,Unfurnished,6890000
RRCAT,750,1,Ground,Semi Furnished,5620000
RRCAT,1000,1,4,Semi Furnished,15490000
RRCAT,600,1,1,Unfurnished,5090000
RRCAT,1500,2,1,Furnished,18730000
RRCAT,1500,3,Ground,Furnished,14340000
RRCAT,1000,1,2,Semi Furnished,11490000
RRCAT,750,2,3,Semi Furnished,10620000
RRCAT,500,1,1,Semi Furnished,4740000
RRCAT,1200,2,3,Semi Furnished,17000000
RRCAT,1200,2,1,Unfurnished,10700000
RRCAT,1000,3,4,Unfurnished,14290000
RRCAT,1200,2,1,Furnished,14980000
RRCAT,1000,1,Ground,Unfurnished,6990000
RRCAT,600,1,3,Furnished,10970000
RRCAT,750,2,2,Furnished,11880000
RRCAT,750,2,3,Furnished,14400000
RRCAT,1000,1,1,Unfurnished,8490000
RRCAT,1000,1,Ground,Furnished,8690000
RRCAT,500,1,1,Unfurnished,4240000
RRCAT,1200,2,2,Furnished,19010000
RRCAT,1000,1,2,Unfurnished,9990000
Sanwer,600,1,1,Furnished,6940000
Sanwer,1000,3,3,Semi Furnished,14490000
Sanwer,1500,3,3,Semi Furnished,21730000
Sanwer,1200,2,3,Furnished,22640000
Sanwer,750,1,3,Furnished,13480000
Sanwer,1500,3,Ground,Semi Furnished,11830000
Sanwer,1200,2,2,Unfurnished,12190000
Sanwer,1000,1,Ground,Furnished,8370000
Sanwer,1500,3,Ground,Unfurnished,11010000
Sanwer,1000,2,4,Semi Furnished,15930000
Sanwer,600,1,1,Unfurnished,4900000
Sanwer,500,1,3,Semi Furnished,6590000
Sanwer,500,1,4,Unfurnished,6340000
Sanwer,750,1,2,Furnished,11080000
Sanwer,1000,1,4,Furnished,21170000
Sanwer,600,1,2,Furnished,8860000
Sanwer,1000,3,Ground,Semi Furnished,7890000
Sanwer,1200,2,1,Furnished,14580000
Sanwer,500,1,3,Furnished,8990000
Sanwer,1500,3,1,Furnished,19090000
Sanwer,750,1,2,Semi Furnished,8380000
Sanwer,750,2,4,Furnished,16670000
Sanwer,1500,2,2,Furnished,23260000
Sanwer,750,2,4,Semi Furnished,11950000
Sanwer,500,1,2,Semi Furnished,5590000
Sanwer,1200,3,4,Furnished,27950000
Sanwer,1000,3,2,Semi Furnished,12290000
Sanwer,600,1,3,Semi Furnished,7900000
Sanwer,1500,3,4,Unfurnished,20910000
Sanwer,500,1,Ground,Unfurnished,3340000
Sanwer,1200,3,2,Furnished,19500000
Sanwer,1500,3,1,Semi Furnished,15130000
Mhow Gaon,600,1,3,Furnished,9790000
Mhow Gaon,1000,2,2,Semi Furnished,9990000
Mhow Gaon,600,1,4,Furnished,11710000
Mhow Gaon,600,1,2,Unfurnished,4810000
Mhow Gaon,500,1,2,Unfurnished,4010000
Mhow Gaon,600,1,Ground,Unfurnished,3010000
Mhow Gaon,750,2,4,Semi Furnished,10640000
Mhow Gaon,1200,2,2,Furnished,16520000
Mhow Gaon,1000,1,1,Furnished,9910000
Mhow Gaon,750,2,2,Furnished,10330000
Mhow Gaon,1200,3,Ground,Semi Furnished,7280000
Mhow Gaon,600,1,3,Unfurnished,5710000
Mhow Gaon,1200,2,3,Unfurnished,11990000
Mhow Gaon,750,1,Ground,Unfurnished,3760000
Mhow Gaon,1200,2,3,Furnished,20550000
Mhow Gaon,600,1,2,Furnished,7870000
Mhow Gaon,500,1,Ground,Furnished,3360000
Mhow Gaon,1200,2,1,Furnished,12490000
Mhow Gaon,750,1,4,Unfurnished,8260000
Mhow Gaon,1500,3,3,Semi Furnished,18990000
Mhow Gaon,1500,2,3,Unfurnished,14980000
Mhow Gaon,1500,2,4,Furnished,30730000
Mhow Gaon,1500,2,4,Unfurnished,17340000
Mhow Gaon,1200,2,3,Semi Furnished,14510000
Mhow Gaon,1200,2,4,Furnished,24590000
Mhow Gaon,1000,1,4,Unfurnished,11010000
Mhow Gaon,1200,3,4,Unfurnished,14540000
Mhow Gaon,1500,2,4,Semi Furnished,21280000
Mhow Gaon,750,1,2,Unfurnished,6010000
Mhow Gaon,1500,3,2,Unfurnished,13220000
Mhow Gaon,1500,2,Ground,Semi Furnished,8680000
Mhow Gaon,1000,1,Ground,Semi Furnished,5510000
Sangam Nagar,1200,2,3,Furnished,24840000
Sangam Nagar,1500,2,2,Unfurnished,17980000
Sangam Nagar,500,1,1,Unfurnished,4960000
Sangam Nagar,750,1,2,Semi Furnished,9680000
Sangam Nagar,1200,2,2,Furnished,20810000
Sangam Nagar,750,1,1,Furnished,9980000
Sangam Nagar,500,1,4,Unfurnished,7210000
Sangam Nagar,500,1,4,Semi Furnished,8460000
Sangam Nagar,1200,2,3,Unfurnished,16270000
Sangam Nagar,750,1,3,Semi Furnished,11180000
Sangam Nagar,600,1,3,Semi Furnished,8950000
Sangam Nagar,750,2,Ground,Furnished,7960000
Sangam Nagar,750,1,3,Furnished,14780000
Sangam Nagar,600,1,3,Unfurnished,7750000
Sangam Nagar,750,2,4,Furnished,18040000
Sangam Nagar,1000,3,1,Semi Furnished,12000000
Sangam Nagar,1000,1,Ground,Semi Furnished,8910000
Sangam Nagar,1000,3,4,Furnished,25200000
Sangam Nagar,1000,3,1,Furnished,14640000
Sangam Nagar,1000,1,4,Unfurnished,14410000
Sangam Nagar,1500,3,1,Semi Furnished,18010000
Sangam Nagar,1200,2,2,Semi Furnished,16270000
Sangam Nagar,750,2,2,Furnished,13000000
Sangam Nagar,500,1,Ground,Unfurnished,4210000
Sangam Nagar,1200,3,4,Furnished,30250000
Sangam Nagar,600,1,4,Furnished,13750000
Sangam Nagar,1000,2,Ground,Unfurnished,8830000
Sangam Nagar,500,1,2,Semi Furnished,6460000
Sangam Nagar,600,1,2,Furnished,9910000
Sangam Nagar,600,1,Ground,Unfurnished,5050000
Sangam Nagar,1200,2,Ground,Semi Furnished,11230000
Sangam Nagar,1200,3,Ground,Furnished,13350000
Dwarkapuri,1200,2,1,Unfurnished,9480000
Dwarkapuri,600,1,4,Semi Furnished,8710000
Dwarkapuri,500,1,4,Semi Furnished,7260000
Dwarkapuri,1500,2,4,Semi Furnished,22880000
Dwarkapuri,600,1,2,Unfurnished,5410000
Dwarkapuri,1000,1,3,Semi Furnished,12520000
Dwarkapuri,600,1,1,Semi Furnished,5110000
Dwarkapuri,1000,2,1,Furnished,11470000
Dwarkapuri,500,1,Ground,Furnished,3860000
Dwarkapuri,1500,3,1,Unfurnished,12410000
Dwarkapuri,500,1,3,Furnished,8660000
Dwarkapuri,1000,3,4,Unfurnished,13230000
Dwarkapuri,600,1,2,Furnished,8470000
Dwarkapuri,500,1,2,Semi Furnished,5260000
Dwarkapuri,1200,3,2,Unfurnished,11910000
Dwarkapuri,750,2,2,Semi Furnished,8290000
Dwarkapuri,750,2,3,Semi Furnished,9860000
Dwarkapuri,1200,2,2,Furnished,17800000
Dwarkapuri,1000,3,2,Semi Furnished,11580000
Dwarkapuri,1000,1,2,Furnished,14120000
Dwarkapuri,1200,2,4,Furnished,25860000
Dwarkapuri,1000,3,Ground,Semi Furnished,7180000
Dwarkapuri,500,1,3,Semi Furnished,6260000
Dwarkapuri,600,1,3,Unfurnished,6310000
Dwarkapuri,1500,3,1,Furnished,18020000
Dwarkapuri,600,1,Ground,Furnished,4630000
Dwarkapuri,1200,3,1,Semi Furnished,11250000
Dwarkapuri,600,1,3,Furnished,10390000
Dwarkapuri,1500,2,3,Semi Furnished,19730000
Dwarkapuri,600,1,4,Furnished,12310000
Dwarkapuri,750,2,2,Unfurnished,7110000
Dwarkapuri,750,2,Ground,Semi Furnished,5140000
Panchderiya,1200,3,4,Unfurnished,16290000
Panchderiya,600,1,2,Furnished,8670000
Panchderiya,1000,1,4,Unfurnished,12340000
Panchderiya,1000,2,2,Furnished,15160000
Panchderiya,750,1,3,Unfurnished,8130000
Panchderiya,750,1,2,Furnished,10830000
Panchderiya,600,1,3,Furnished,10590000
Panchderiya,1500,2,Ground,Unfurnished,9990000
Panchderiya,600,1,1,Semi Furnished,5310000
Panchderiya,600,1,2,Unfurnished,5610000
Panchderiya,750,1,2,Unfurnished,7010000
Panchderiya,1500,3,4,Furnished,34390000
Panchderiya,500,1,2,Furnished,7220000
Panchderiya,750,2,Ground,Semi Furnished,5390000
Panchderiya,500,1,Ground,Unfurnished,3170000
Panchderiya,1000,2,1,Unfurnished,8230000
Panchderiya,1500,3,3,Furnished,29110000
Panchderiya,1500,3,2,Furnished,23830000
Panchderiya,600,1,3,Unfurnished,6510000
Panchderiya,1200,3,2,Furnished,19060000
Panchderiya,1200,2,Ground,Unfurnished,7990000
Panchderiya,750,1,1,Unfurnished,5880000
Panchderiya,1500,3,Ground,Semi Furnished,11290000
Panchderiya,1200,2,2,Unfurnished,11770000
Panchderiya,600,1,1,Furnished,6750000
Panchderiya,1200,2,3,Semi Furnished,16180000
Panchderiya,500,1,3,Semi Furnished,6420000
Panchderiya,750,1,4,Unfurnished,9260000
Panchderiya,1200,2,4,Semi Furnished,18700000
Panchderiya,1000,1,Ground,Semi Furnished,6840000
Panchderiya,500,1,1,Furnished,5620000
Panchderiya,600,1,4,Furnished,12510000
Tukoganj,600,1,1,Semi Furnished,10920000
Tukoganj,600,1,3,Furnished,16200000
Tukoganj,750,1,4,Semi Furnished,18150000
Tukoganj,500,1,3,Furnished,13500000
Tukoganj,1000,2,3,Furnished,28350000
Tukoganj,750,1,3,Unfurnished,15150000
Tukoganj,750,1,1,Semi Furnished,13650000
Tukoganj,1500,2,2,Unfurnished,29450000
Tukoganj,600,1,2,Semi Furnished,12120000
Tukoganj,1500,2,4,Furnished,47560000
Tukoganj,1200,2,4,Unfurnished,27340000
Tukoganj,500,1,2,Furnished,11900000
Tukoganj,1200,2,Ground,Furnished,21920000
Tukoganj,1200,3,2,Furnished,31420000
Tukoganj,1200,3,4,Furnished,39860000
Tukoganj,600,1,1,Unfurnished,10320000
Tukoganj,1000,1,1,Unfurnished,17200000
Tukoganj,500,1,Ground,Unfurnished,7850000
Tukoganj,500,1,1,Unfurnished,8600000
Tukoganj,1000,2,Ground,Unfurnished,16480000
Tukoganj,1200,3,1,Unfurnished,22700000
Tukoganj,750,1,1,Furnished,15450000
Tukoganj,1500,3,4,Unfurnished,35800000
Tukoganj,750,2,3,Furnished,21260000
Tukoganj,750,1,4,Unfurnished,16280000
Tukoganj,500,1,Ground,Semi Furnished,8100000
Tukoganj,750,2,4,Furnished,23780000
Tukoganj,600,1,Ground,Semi Furnished,9720000
Tukoganj,1000,1,3,Semi Furnished,22200000
Tukoganj,1500,2,3,Unfurnished,31820000
Tukoganj,1000,3,1,Furnished,22660000
Tukoganj,1200,2,1,Furnished,25960000
Chhota Bangarda,1000,3,1,Unfurnished,11150000
Chhota Bangarda,1500,2,2,Semi Furnished,20700000
Chhota Bangarda,1200,3,4,Semi Furnished,22620000
Chhota Bangarda,750,2,1,Unfurnished,7990000
Chhota Bangarda,1500,3,3,Furnished,32900000
Chhota Bangarda,750,2,Ground,Semi Furnished,7200000
Chhota Bangarda,750,2,1,Semi Furnished,8770000
Chhota Bangarda,1200,2,4,Unfurnished,18450000
Chhota Bangarda,750,1,4,Unfurnished,10980000
Chhota Bangarda,1200,2,1,Furnished,17060000
Chhota Bangarda,600,1,4,Unfurnished,8780000
Chhota Bangarda,600,1,Ground,Semi Furnished,5480000
Chhota Bangarda,500,1,1,Semi Furnished,5570000
Chhota Bangarda,1500,3,2,Furnished,27620000
Chhota Bangarda,600,1,1,Semi Furnished,6680000
Chhota Bangarda,1200,3,2,Unfurnished,15360000
Chhota Bangarda,1000,1,Ground,Semi Furnished,9140000
Chhota Bangarda,1500,2,4,Furnished,36450000
Chhota Bangarda,600,1,3,Unfurnished,7880000
Chhota Bangarda,1200,2,1,Semi Furnished,14040000
Chhota Bangarda,1500,2,3,Semi Furnished,23850000
Chhota Bangarda,1200,2,Ground,Unfurnished,10890000
Chhota Bangarda,500,1,1,Furnished,6770000
Chhota Bangarda,750,1,4,Furnished,17360000
Chhota Bangarda,1500,2,Ground,Unfurnished,13610000
Chhota Bangarda,1000,3,4,Semi Furnished,18850000
Chhota Bangarda,1000,3,2,Furnished,18410000
Chhota Bangarda,1200,3,4,Furnished,30540000
Chhota Bangarda,750,1,2,Unfurnished,8730000
Chhota Bangarda,600,1,3,Furnished,11960000
Chhota Bangarda,600,1,2,Semi Furnished,7880000
Chhota Bangarda,1200,3,2,Semi Furnished,17340000
Mirjapur,1000,1,3,Unfurnished,13080000
Mirjapur,1000,3,3,Semi Furnished,16580000
Mirjapur,750,2,2,Semi Furnished,10300000
Mirjapur,750,1,1,Furnished,10110000
Mirjapur,750,2,Ground,Unfurnished,6750000
Mirjapur,1000,2,Ground,Unfurnished,9000000
Mirjapur,1200,3,4,Semi Furnished,22540000
Mirjapur,1000,1,2,Furnished,16680000
Mirjapur,1000,3,4,Unfurnished,16030000
Mirjapur,600,1,1,Unfurnished,6050000
Mirjapur,500,1,Ground,Semi Furnished,4540000
Mirjapur,500,1,4,Furnished,11540000
Mirjapur,750,2,3,Furnished,15650000
Mirjapur,1500,3,1,Furnished,22240000
Mirjapur,500,1,Ground,Furnished,5140000
Mirjapur,600,1,3,Furnished,11930000
Mirjapur,1500,2,2,Unfurnished,18230000
Mirjapur,1500,3,3,Semi Furnished,24880000
Mirjapur,500,1,2,Unfurnished,5790000
Mirjapur,1200,2,3,Furnished,25040000
Mirjapur,1000,1,2,Unfurnished,11580000
Mirjapur,1500,3,2,Semi Furnished,21580000
Mirjapur,500,1,3,Unfurnished,6540000
Mirjapur,600,1,3,Semi Furnished,9050000
Mirjapur,600,1,4,Semi Furnished,10250000
Mirjapur,600,1,3,Unfurnished,7850000
Mirjapur,1200,2,2,Semi Furnished,16480000
Mirjapur,1200,3,3,Semi Furnished,19900000
Mirjapur,600,1,2,Semi Furnished,7850000
Mirjapur,1000,1,Ground,Furnished,10280000
Mirjapur,750,1,2,Unfurnished,8680000
Mirjapur,750,2,3,Unfurnished,10300000
Dhabli,600,1,2,Semi Furnished,5990000
Dhabli,600,1,3,Furnished,10070000
Dhabli,600,1,4,Semi Furnished,8390000
Dhabli,1000,3,4,Semi Furnished,15370000
Dhabli,500,1,1,Semi Furnished,3990000
Dhabli,500,1,Ground,Furnished,3590000
Dhabli,1500,3,4,Unfurnished,18940000
Dhabli,1500,2,3,Furnished,26420000
Dhabli,600,1,1,Semi Furnished,4790000
Dhabli,1200,3,Ground,Semi Furnished,7890000
Dhabli,500,1,1,Furnished,5190000
Dhabli,500,1,4,Semi Furnished,6990000
Dhabli,1500,3,4,Semi Furnished,23060000
Dhabli,750,2,3,Furnished,13210000
Dhabli,1200,2,2,Semi Furnished,12570000
Dhabli,1000,2,2,Semi Furnished,10470000
Dhabli,600,1,2,Unfurnished,5090000
Dhabli,1200,3,3,Unfurnished,13170000
Dhabli,750,2,2,Unfurnished,6670000
Dhabli,750,2,4,Furnished,15730000
Dhabli,750,1,1,Furnished,7780000
Dhabli,1000,3,Ground,Semi Furnished,6570000
Dhabli,750,2,Ground,Furnished,5650000
Dhabli,1000,3,1,Furnished,11410000
Dhabli,1500,3,4,Furnished,32960000
Dhabli,750,2,3,Semi Furnished,9430000
Dhabli,1500,2,3,Semi Furnished,18860000
Dhabli,1500,2,Ground,Unfurnished,8620000
Dhabli,750,1,4,Unfurnished,8610000
Dhabli,1500,3,2,Furnished,22400000
Dhabli,600,1,1,Furnished,6230000
Dhabli,500,1,2,Furnished,6790000
Bijalpur,600,1,Ground,Furnished,7840000
Bijalpur,1000,2,Ground,Unfurnished,11930000
Bijalpur,1000,3,Ground,Furnished,14360000
Bijalpur,500,1,3,Unfurnished,7930000
Bijalpur,1200,3,3,Unfurnished,20930000
Bijalpur,1200,3,1,Furnished,21460000
Bijalpur,1200,3,2,Semi Furnished,20930000
Bijalpur,750,1,Ground,Unfurnished,8520000
Bijalpur,750,1,4,Furnished,19390000
Bijalpur,1000,3,2,Semi Furnished,17440000
Bijalpur,750,2,4,Unfurnished,13670000
Bijalpur,600,1,2,Unfurnished,8620000
Bijalpur,750,2,4,Semi Furnished,15640000
Bijalpur,600,1,2,Furnished,11680000
Bijalpur,500,1,4,Furnished,12930000
Bijalpur,1000,2,4,Unfurnished,18230000
Bijalpur,1200,2,3,Furnished,28550000
Bijalpur,500,1,1,Unfurnished,6430000
Bijalpur,1200,3,Ground,Semi Furnished,15650000
Bijalpur,1200,3,1,Unfurnished,16970000
Bijalpur,750,2,1,Semi Furnished,10910000
Bijalpur,1200,3,4,Unfurnished,22910000
Bijalpur,1500,3,Ground,Semi Furnished,19570000
Bijalpur,500,1,2,Furnished,9730000
Bijalpur,600,1,3,Unfurnished,9520000
Bijalpur,1200,3,Ground,Furnished,17240000
Bijalpur,600,1,2,Semi Furnished,9520000
Bijalpur,1200,3,2,Unfurnished,18950000
Bijalpur,500,1,2,Semi Furnished,7930000
Bijalpur,600,1,4,Furnished,15520000
Bijalpur,600,1,3,Furnished,13600000
Bijalpur,750,2,2,Semi Furnished,12490000
Vaishali Nagar,1000,1,Ground,Unfurnished,9050000
Vaishali Nagar,600,1,1,Furnished,8370000
Vaishali Nagar,500,1,1,Semi Furnished,5780000
Vaishali Nagar,1500,2,3,Unfurnished,21350000
Vaishali Nagar,750,2,2,Semi Furnished,10670000
Vaishali Nagar,750,1,4,Furnished,17660000
Vaishali Nagar,1500,3,1,Furnished,23020000
Vaishali Nagar,1200,2,Ground,Unfurnished,11410000
Vaishali Nagar,750,2,Ground,Furnished,8470000
Vaishali Nagar,1500,2,Ground,Semi Furnished,15050000
Vaishali Nagar,1000,2,4,Furnished,24730000
Vaishali Nagar,1200,2,3,Unfurnished,17080000
Vaishali Nagar,600,1,4,Unfurnished,9030000
Vaishali Nagar,750,1,3,Furnished,15260000
Vaishali Nagar,500,1,1,Furnished,6980000
Vaishali Nagar,1000,3,2,Furnished,18870000
Vaishali Nagar,750,1,Ground,Semi Furnished,7160000
Vaishali Nagar,1500,3,1,Unfurnished,17410000
Vaishali Nagar,500,1,2,Furnished,8580000
Vaishali Nagar,1000,2,4,Unfurnished,15810000
Vaishali Nagar,500,1,3,Unfurnished,6780000
Vaishali Nagar,500,1,4,Semi Furnished,8780000
Vaishali Nagar,1000,1,1,Semi Furnished,11550000
Vaishali Nagar,500,1,2,Unfurnished,6030000
Vaishali Nagar,500,1,3,Furnished,10180000
Vaishali Nagar,600,1,3,Furnished,12210000
Vaishali Nagar,1200,2,4,Furnished,29680000
Vaishali Nagar,750,1,1,Furnished,10460000
Vaishali Nagar,750,1,2,Furnished,12860000
Vaishali Nagar,1500,3,Ground,Unfurnished,14940000
Vaishali Nagar,1500,3,2,Unfurnished,19890000
Vaishali Nagar,600,1,1,Unfurnished,6330000
Vaibhav Nagar,1200,2,2,Unfurnished,16650000
Vaibhav Nagar,500,1,1,Furnished,7560000
Vaibhav Nagar,500,1,Ground,Furnished,5960000
Vaibhav Nagar,600,1,1,Furnished,9070000
Vaibhav Nagar,1200,2,2,Furnished,23070000
Vaibhav Nagar,1500,3,Ground,Unfurnished,16850000
Vaibhav Nagar,600,1,2,Furnished,10990000
Vaibhav Nagar,750,1,2,Furnished,13730000
Vaibhav Nagar,1200,2,1,Furnished,19040000
Vaibhav Nagar,1200,3,Ground,Furnished,15720000
Vaibhav Nagar,1500,3,4,Unfurnished,26750000
Vaibhav Nagar,1000,1,3,Furnished,21510000
Vaibhav Nagar,500,1,3,Semi Furnished,8360000
Vaibhav Nagar,1500,3,Ground,Semi Furnished,17670000
Vaibhav Nagar,750,1,2,Unfurnished,9910000
Vaibhav Nagar,1500,3,2,Unfurnished,21800000
Vaibhav Nagar,600,1,1,Unfurnished,7030000
Vaibhav Nagar,1200,3,3,Furnished,28400000
Vaibhav Nagar,1000,1,4,Semi Furnished,18710000
Vaibhav Nagar,600,1,Ground,Unfurnished,6130000
Vaibhav Nagar,500,1,4,Semi Furnished,9360000
Vaibhav Nagar,750,2,4,Semi Furnished,14740000
